min_child_weight,nthread,n_estimators,max_depth,learning_rate,max_delta_step,subsample,colsample_bytree,lambda,alpha,scale_pos_weight,$<training_time
1,1,1,1,1,0,0,0,1,1,0,186.1107097
1,1,1,1,1,0,0,0,1,1,1,185.8181405
1,1,1,1,1,0,0,1,0,0,0,356.0477991
1,1,1,1,1,0,0,1,0,0,1,356.4845884
1,1,1,1,1,0,0,1,0,1,0,332.0779798
1,1,1,1,1,0,0,1,0,1,1,331.6481001
1,1,1,1,1,0,0,1,1,0,0,297.377872
1,1,1,1,1,0,0,1,1,0,1,339.8132429
1,1,1,1,1,0,0,1,1,1,0,331.4038348
1,1,1,1,1,0,0,1,1,1,1,330.7197614
1,1,1,1,1,0,1,0,0,0,0,148.0261955
1,1,1,1,1,0,1,0,0,0,1,148.0699792
1,1,1,1,1,0,1,0,0,1,0,147.193023
1,1,1,1,1,0,1,0,0,1,1,147.1877182
1,1,1,1,1,0,1,0,1,0,0,147.3466961
1,1,1,1,1,0,1,0,1,0,1,147.164603
1,1,1,1,1,0,1,0,1,1,0,146.743418
1,1,1,1,1,0,1,0,1,1,1,146.879499
1,1,1,1,1,0,1,1,0,0,0,265.7094734
1,1,1,1,1,0,1,1,0,0,1,265.7474675
1,1,1,1,1,0,1,1,0,1,0,219.5950017
1,1,1,1,1,0,1,1,0,1,1,260.5588746
1,1,1,1,1,0,1,1,1,0,0,263.446594
1,1,1,1,1,0,1,1,1,0,1,263.8838098
1,1,1,1,1,0,1,1,1,1,0,261.617815
1,1,1,1,1,0,1,1,1,1,1,261.1570225
1,1,1,1,1,1,0,0,0,0,0,198.3479776
1,1,1,1,1,1,0,0,0,0,1,198.6230161
1,1,1,1,1,1,0,0,0,1,0,187.1896815
1,1,1,1,1,1,0,0,0,1,1,187.3795917
1,1,1,1,1,1,0,0,1,0,0,190.7539177
1,1,1,1,1,1,0,0,1,0,1,190.6530306
1,1,1,1,1,1,0,0,1,1,0,144.7544544
1,1,1,1,1,1,0,0,1,1,1,187.223094
1,1,1,1,1,1,0,1,0,0,0,357.4619849
1,1,1,1,1,1,0,1,0,0,1,357.8275144
1,1,1,1,1,1,0,1,0,1,0,333.4218087
1,1,1,1,1,1,0,1,0,1,1,333.6132286
1,1,1,1,1,1,0,1,1,0,0,340.9467516
1,1,1,1,1,1,0,1,1,0,1,340.3937249
1,1,1,1,1,1,0,1,1,1,0,332.939271
1,1,1,1,1,1,0,1,1,1,1,303.5082331
1,1,1,1,1,1,1,0,0,0,0,137.8771944
1,1,1,1,1,1,1,0,0,0,1,149.4366686
1,1,1,1,1,1,1,0,0,1,0,148.0331314
1,1,1,1,1,1,1,0,0,1,1,148.8520136
1,1,1,1,1,1,1,0,1,0,0,148.2595119
1,1,1,1,1,1,1,0,1,0,1,148.8103435
1,1,1,1,1,1,1,0,1,1,0,148.3673627
1,1,1,1,1,1,1,0,1,1,1,148.2323153
1,1,1,1,1,1,1,1,0,0,0,268.7173691
1,1,1,1,1,1,1,1,0,0,1,268.2244463
1,1,1,1,1,1,1,1,0,1,0,264.6334209
1,1,1,1,1,1,1,1,0,1,1,265.3552818
1,1,1,1,1,1,1,1,1,0,0,266.5110354
1,1,1,1,1,1,1,1,1,0,1,266.1781747
1,1,1,1,1,1,1,1,1,1,0,264.2928493
1,1,1,1,1,1,1,1,1,1,1,224.5671396
