maxThreads,minSpareThreads,executorTerminationTimeoutMillis,connectionTimeout,maxConnections,maxKeepAliveRequests,acceptorThreadCount,asyncTimeout,acceptCount,socketBuffer,processorCache,keepAliveTimeout,$<PERF
97.0,49.0,1724.0,37657.0,455.0,172.0,1.0,10417.0,35.0,484.0,344.0,25.0,1127.0
473.0,26.0,3586.0,33605.0,20554.0,26.0,10.0,40663.0,36.0,274.0,479.0,3.0,1192.0
30.0,33.0,2180.0,28896.0,28656.0,86.0,7.0,45524.0,3.0,338.0,404.0,48.0,1084.2
79.0,15.0,4800.0,15737.0,37769.0,74.0,5.0,28945.0,4.0,178.0,59.0,47.0,1114.6
308.0,13.0,7215.0,16862.0,33195.0,165.0,7.0,14552.0,1.0,376.0,479.0,2.0,1107.9
204.0,48.0,858.0,41251.0,16552.0,175.0,3.0,35777.0,41.0,148.0,358.0,31.0,1106.0
19.0,18.0,5786.0,36098.0,12502.0,130.0,2.0,12117.0,29.0,294.0,485.0,40.0,1168.0
106.0,43.0,6728.0,24452.0,46647.0,198.0,3.0,40803.0,42.0,173.0,145.0,46.0,1257.7
162.0,19.0,3198.0,31691.0,14296.0,99.0,9.0,46118.0,2.0,182.0,166.0,7.0,1096.7
413.0,40.0,7767.0,25734.0,5887.0,125.0,5.0,3656.0,21.0,102.0,289.0,2.0,1115.0
239.0,19.0,2120.0,39487.0,2636.0,53.0,7.0,24505.0,37.0,112.0,364.0,18.0,1094.9
300.0,32.0,1172.0,17223.0,23037.0,100.0,7.0,43375.0,27.0,19.0,390.0,24.0,1125.6
328.0,16.0,7297.0,41951.0,39434.0,130.0,7.0,14324.0,22.0,461.0,458.0,7.0,1248.6
106.0,13.0,6230.0,1424.0,25251.0,4.0,4.0,27551.0,36.0,361.0,340.0,17.0,1119.4
19.0,13.0,139.0,10223.0,30496.0,198.0,7.0,2842.0,10.0,471.0,314.0,50.0,1141.6
498.0,22.0,7985.0,32886.0,25138.0,131.0,3.0,15436.0,20.0,430.0,335.0,1.0,1211.4
129.0,30.0,6150.0,10072.0,1814.0,53.0,9.0,34110.0,25.0,453.0,64.0,49.0,1037.3
106.0,29.0,1648.0,36718.0,11197.0,99.0,2.0,19350.0,30.0,349.0,17.0,5.0,1208.2
102.0,28.0,2368.0,44387.0,48436.0,158.0,6.0,29863.0,47.0,371.0,139.0,20.0,1067.1
412.0,17.0,6991.0,29725.0,15063.0,29.0,10.0,12557.0,47.0,276.0,154.0,36.0,1057.5
182.0,21.0,3199.0,24368.0,26418.0,144.0,10.0,20698.0,37.0,481.0,402.0,17.0,1061.6
375.0,24.0,7548.0,41896.0,12453.0,13.0,4.0,35558.0,15.0,182.0,399.0,45.0,1111.9
72.0,4.0,4511.0,2575.0,11640.0,71.0,2.0,171.0,22.0,477.0,461.0,22.0,1156.6
473.0,29.0,4954.0,1253.0,29984.0,196.0,5.0,6756.0,17.0,486.0,119.0,37.0,1077.4
484.0,23.0,1269.0,26205.0,41100.0,189.0,2.0,33495.0,4.0,467.0,489.0,42.0,1163.7
220.0,4.0,1821.0,30457.0,11335.0,155.0,2.0,6976.0,46.0,58.0,105.0,47.0,1146.7
457.0,12.0,4549.0,34276.0,25372.0,65.0,9.0,1091.0,40.0,491.0,120.0,37.0,1136.9
245.0,17.0,4130.0,6770.0,38454.0,101.0,4.0,14605.0,33.0,289.0,459.0,39.0,1098.1
168.0,39.0,340.0,33360.0,29664.0,67.0,5.0,41700.0,29.0,312.0,39.0,18.0,1083.7
216.0,46.0,5666.0,16916.0,16152.0,56.0,6.0,36387.0,3.0,43.0,108.0,42.0,1157.9
30.0,14.0,6448.0,19166.0,16152.0,24.0,4.0,3001.0,16.0,84.0,257.0,45.0,1082.1
302.0,34.0,3204.0,49662.0,18306.0,47.0,2.0,4990.0,35.0,33.0,174.0,30.0,1130.1
432.0,21.0,2526.0,39228.0,9400.0,173.0,4.0,5237.0,40.0,29.0,391.0,31.0,1088.4
227.0,48.0,7586.0,42590.0,42604.0,58.0,6.0,15276.0,20.0,485.0,354.0,23.0,1107.4
451.0,29.0,7376.0,1076.0,41374.0,31.0,3.0,14493.0,47.0,399.0,196.0,44.0,1036.3
290.0,47.0,6988.0,24852.0,43702.0,11.0,8.0,7473.0,22.0,443.0,120.0,32.0,1072.6
396.0,22.0,6572.0,4479.0,46092.0,109.0,4.0,8395.0,31.0,337.0,47.0,16.0,1100.4
159.0,41.0,3314.0,36329.0,29169.0,127.0,7.0,21875.0,14.0,202.0,197.0,6.0,1157.5
32.0,33.0,3379.0,39298.0,10250.0,151.0,2.0,21670.0,40.0,303.0,67.0,26.0,1101.9
73.0,11.0,2097.0,28544.0,25351.0,29.0,6.0,43303.0,5.0,56.0,252.0,44.0,1017.9
180.0,20.0,6475.0,33688.0,21415.0,152.0,4.0,22553.0,27.0,262.0,303.0,39.0,1259.4
242.0,12.0,2057.0,38557.0,13872.0,115.0,9.0,15074.0,1.0,132.0,330.0,42.0,1079.6
222.0,50.0,4227.0,24203.0,47639.0,22.0,2.0,33114.0,42.0,357.0,299.0,29.0,1088.1
450.0,46.0,4731.0,29419.0,45250.0,36.0,1.0,11070.0,37.0,109.0,36.0,31.0,1051.4
65.0,6.0,5851.0,14717.0,39248.0,168.0,10.0,4052.0,3.0,245.0,401.0,32.0,1234.9
124.0,9.0,2479.0,12197.0,40446.0,164.0,2.0,44538.0,10.0,29.0,339.0,19.0,1208.2
63.0,15.0,1165.0,12072.0,4649.0,135.0,3.0,46763.0,1.0,4.0,146.0,45.0,1136.4
324.0,7.0,1271.0,2594.0,45782.0,164.0,3.0,25870.0,32.0,337.0,439.0,6.0,1154.9
466.0,36.0,5322.0,22093.0,10328.0,195.0,1.0,48379.0,9.0,84.0,446.0,34.0,1094.8
451.0,4.0,774.0,44207.0,40343.0,30.0,3.0,9747.0,12.0,64.0,14.0,24.0,1164.0
73.0,20.0,620.0,17079.0,47066.0,34.0,5.0,49962.0,17.0,177.0,495.0,17.0,1077.4
187.0,13.0,951.0,33042.0,43715.0,78.0,2.0,22326.0,5.0,24.0,134.0,3.0,1189.1
484.0,39.0,1309.0,42470.0,23482.0,84.0,3.0,24326.0,29.0,295.0,483.0,12.0,1105.0
470.0,41.0,3609.0,44350.0,3556.0,85.0,1.0,2197.0,38.0,15.0,228.0,46.0,1093.1
100.0,15.0,1757.0,31914.0,23816.0,90.0,10.0,2290.0,17.0,467.0,339.0,40.0,1044.1
259.0,45.0,7033.0,2205.0,35265.0,83.0,2.0,30354.0,1.0,66.0,292.0,46.0,1092.4
473.0,38.0,4091.0,26469.0,20908.0,75.0,3.0,39612.0,40.0,148.0,302.0,14.0,1067.8
32.0,32.0,3220.0,751.0,42972.0,184.0,5.0,28085.0,18.0,337.0,55.0,4.0,1102.0
421.0,7.0,5429.0,48207.0,12261.0,156.0,1.0,30129.0,44.0,415.0,72.0,10.0,1188.1
456.0,32.0,4816.0,13668.0,44215.0,38.0,5.0,23835.0,25.0,221.0,164.0,29.0,1171.1
485.0,37.0,113.0,43799.0,33338.0,145.0,4.0,4365.0,41.0,120.0,67.0,41.0,1130.2
427.0,45.0,6467.0,11206.0,42470.0,105.0,1.0,7313.0,7.0,363.0,477.0,17.0,1013.4
400.0,19.0,2431.0,21399.0,2593.0,140.0,10.0,30384.0,4.0,312.0,200.0,43.0,1061.1
179.0,30.0,297.0,25518.0,14130.0,53.0,1.0,2774.0,42.0,116.0,162.0,31.0,1127.5
46.0,10.0,488.0,30361.0,41245.0,197.0,8.0,38212.0,12.0,370.0,326.0,33.0,1152.5
150.0,23.0,4310.0,45455.0,11471.0,134.0,6.0,39176.0,17.0,194.0,331.0,3.0,1089.1
75.0,15.0,1876.0,1177.0,21885.0,7.0,1.0,1865.0,22.0,175.0,434.0,31.0,1079.2
211.0,39.0,1218.0,32103.0,24243.0,20.0,5.0,36373.0,3.0,247.0,322.0,35.0,1136.8
42.0,39.0,6706.0,27914.0,31065.0,47.0,3.0,15426.0,10.0,7.0,389.0,32.0,1028.5
162.0,11.0,4911.0,15687.0,11430.0,13.0,8.0,44074.0,49.0,496.0,331.0,11.0,1051.0
366.0,4.0,3239.0,27332.0,40652.0,17.0,5.0,29549.0,10.0,214.0,439.0,9.0,1039.1
232.0,22.0,7825.0,23345.0,14732.0,118.0,3.0,35572.0,22.0,478.0,114.0,27.0,1182.0
428.0,10.0,1199.0,11267.0,42250.0,116.0,2.0,45268.0,10.0,311.0,444.0,25.0,1119.8
35.0,36.0,955.0,48474.0,13245.0,19.0,3.0,26844.0,6.0,35.0,64.0,33.0,1131.1
197.0,13.0,1386.0,42274.0,19749.0,108.0,6.0,31823.0,43.0,208.0,119.0,12.0,1200.3
490.0,36.0,7199.0,47057.0,20056.0,80.0,10.0,2812.0,42.0,58.0,58.0,20.0,1123.8
104.0,39.0,6108.0,14664.0,23371.0,75.0,2.0,48906.0,35.0,278.0,106.0,17.0,1147.3
458.0,16.0,716.0,42745.0,19598.0,120.0,1.0,43397.0,16.0,479.0,425.0,16.0,1228.5
151.0,17.0,6308.0,44126.0,5632.0,64.0,9.0,30914.0,49.0,252.0,460.0,26.0,1142.2
4.0,6.0,5598.0,41655.0,2344.0,109.0,8.0,32138.0,7.0,151.0,155.0,17.0,1232.4
311.0,43.0,1577.0,34720.0,15137.0,198.0,9.0,39439.0,14.0,169.0,117.0,6.0,1173.8
304.0,24.0,844.0,32333.0,16274.0,118.0,10.0,23507.0,45.0,236.0,43.0,28.0,1207.4
311.0,13.0,1555.0,29361.0,22445.0,65.0,5.0,19337.0,44.0,457.0,133.0,21.0,1209.3
281.0,26.0,5421.0,17183.0,32525.0,148.0,3.0,913.0,43.0,496.0,131.0,25.0,1055.5
339.0,42.0,7391.0,27348.0,14882.0,110.0,5.0,40862.0,22.0,259.0,277.0,31.0,1172.6
139.0,31.0,7195.0,49091.0,46384.0,189.0,2.0,46105.0,40.0,337.0,363.0,9.0,1234.4
365.0,20.0,6950.0,11123.0,31647.0,113.0,3.0,42239.0,11.0,142.0,323.0,49.0,1168.5
244.0,49.0,4356.0,3283.0,47922.0,13.0,7.0,23751.0,5.0,32.0,108.0,37.0,1011.1
401.0,33.0,63.0,47367.0,12041.0,76.0,1.0,37339.0,35.0,81.0,168.0,46.0,1103.1
283.0,42.0,7523.0,33214.0,3790.0,77.0,3.0,38576.0,31.0,71.0,205.0,11.0,1127.1
58.0,15.0,4806.0,25659.0,6155.0,163.0,5.0,35466.0,18.0,465.0,333.0,47.0,1111.5
404.0,19.0,1662.0,30281.0,25639.0,153.0,8.0,5672.0,3.0,296.0,293.0,37.0,1123.1
198.0,25.0,679.0,43986.0,22273.0,79.0,6.0,47035.0,4.0,461.0,387.0,45.0,1136.6
137.0,19.0,485.0,36293.0,3998.0,188.0,4.0,3287.0,43.0,203.0,337.0,28.0,1103.0
127.0,25.0,4472.0,18652.0,24064.0,122.0,1.0,46523.0,38.0,422.0,392.0,11.0,1178.8
305.0,5.0,4356.0,46464.0,9983.0,184.0,8.0,1524.0,41.0,188.0,227.0,7.0,1170.4
487.0,32.0,2394.0,23396.0,16774.0,101.0,8.0,6884.0,50.0,181.0,413.0,26.0,1153.4
425.0,17.0,2827.0,48759.0,594.0,140.0,7.0,30343.0,42.0,366.0,163.0,50.0,1226.2
283.0,31.0,2890.0,7093.0,45848.0,40.0,7.0,41038.0,36.0,485.0,182.0,7.0,1170.0
468.0,39.0,4324.0,37927.0,7962.0,161.0,3.0,37580.0,49.0,422.0,47.0,16.0,1066.3
172.0,35.0,4111.0,13570.0,20079.0,190.0,9.0,10502.0,20.0,394.0,51.0,49.0,1217.0
176.0,4.0,7048.0,24668.0,34711.0,66.0,8.0,23782.0,36.0,190.0,139.0,22.0,1118.2
122.0,22.0,1363.0,48734.0,12970.0,88.0,6.0,11343.0,18.0,8.0,282.0,42.0,1123.0
9.0,3.0,6766.0,39629.0,3103.0,155.0,10.0,40610.0,9.0,448.0,209.0,2.0,1112.3
373.0,21.0,2496.0,5354.0,41809.0,119.0,6.0,1056.0,1.0,102.0,26.0,6.0,1177.3
20.0,4.0,5736.0,13534.0,21631.0,167.0,10.0,1071.0,2.0,237.0,212.0,31.0,1258.3
256.0,36.0,4089.0,35476.0,3321.0,119.0,2.0,40341.0,37.0,143.0,267.0,16.0,1171.5
424.0,14.0,1748.0,39269.0,16511.0,61.0,3.0,45564.0,32.0,433.0,66.0,30.0,1184.1
500.0,17.0,1912.0,45172.0,13277.0,72.0,6.0,9417.0,24.0,45.0,290.0,46.0,1137.4
161.0,21.0,6960.0,13137.0,32692.0,191.0,1.0,28425.0,34.0,278.0,299.0,18.0,1117.8
242.0,38.0,6975.0,22595.0,44173.0,170.0,8.0,20801.0,35.0,270.0,135.0,30.0,1098.2
51.0,4.0,5262.0,32063.0,20278.0,3.0,8.0,49842.0,3.0,433.0,48.0,41.0,973.0
30.0,3.0,4698.0,11389.0,9492.0,57.0,3.0,25850.0,33.0,148.0,34.0,10.0,1165.2
152.0,31.0,452.0,30551.0,13284.0,138.0,2.0,3149.0,40.0,237.0,224.0,46.0,1104.4
455.0,3.0,6889.0,29178.0,33997.0,65.0,8.0,650.0,18.0,423.0,18.0,5.0,1211.1
261.0,37.0,4280.0,28778.0,44858.0,198.0,8.0,34246.0,22.0,470.0,137.0,7.0,1191.6
485.0,33.0,7029.0,20919.0,38834.0,28.0,2.0,35843.0,44.0,473.0,336.0,43.0,1199.0
198.0,9.0,3585.0,33578.0,41878.0,172.0,7.0,45979.0,17.0,124.0,82.0,20.0,1200.6
406.0,47.0,6936.0,29604.0,28731.0,76.0,9.0,34532.0,34.0,381.0,203.0,35.0,1163.6
186.0,49.0,3314.0,5572.0,23681.0,121.0,4.0,27206.0,4.0,368.0,405.0,30.0,1118.4
261.0,3.0,815.0,2904.0,22649.0,79.0,10.0,1124.0,20.0,439.0,272.0,4.0,1195.5
50.0,7.0,5539.0,17277.0,24981.0,199.0,6.0,10966.0,1.0,352.0,142.0,47.0,1172.7
488.0,28.0,2861.0,41501.0,31109.0,127.0,4.0,34975.0,5.0,436.0,334.0,21.0,1172.9
375.0,7.0,529.0,6089.0,26726.0,151.0,3.0,10023.0,39.0,78.0,471.0,33.0,1160.6
113.0,35.0,7620.0,38346.0,354.0,126.0,2.0,18108.0,31.0,272.0,478.0,38.0,1115.3
156.0,23.0,4205.0,37733.0,361.0,112.0,7.0,27849.0,18.0,359.0,90.0,3.0,1141.7
40.0,40.0,5684.0,707.0,45834.0,49.0,5.0,49176.0,24.0,339.0,263.0,37.0,1182.7
439.0,46.0,6602.0,40402.0,16199.0,148.0,7.0,41049.0,15.0,236.0,72.0,34.0,1142.5
281.0,30.0,1139.0,13313.0,7653.0,97.0,10.0,43852.0,17.0,128.0,417.0,2.0,1130.2
176.0,5.0,1746.0,793.0,28814.0,103.0,4.0,25924.0,3.0,78.0,442.0,45.0,1168.0
320.0,48.0,5663.0,17710.0,20822.0,3.0,8.0,29594.0,37.0,124.0,421.0,44.0,1092.2
157.0,45.0,7977.0,49372.0,27643.0,120.0,1.0,47449.0,48.0,290.0,117.0,38.0,1109.8
499.0,20.0,7147.0,8620.0,23027.0,114.0,5.0,9626.0,11.0,456.0,246.0,24.0,1104.6
66.0,23.0,886.0,12325.0,35853.0,17.0,7.0,21019.0,6.0,189.0,480.0,11.0,1094.5
363.0,48.0,1450.0,37995.0,3861.0,114.0,3.0,10037.0,13.0,356.0,223.0,11.0,1143.5
138.0,38.0,2378.0,18916.0,15803.0,146.0,2.0,41187.0,49.0,127.0,60.0,49.0,1177.0
433.0,28.0,3388.0,29594.0,17977.0,66.0,3.0,45277.0,22.0,35.0,196.0,39.0,1171.4
132.0,24.0,5779.0,38639.0,4696.0,120.0,2.0,8937.0,3.0,395.0,57.0,50.0,1229.7
188.0,34.0,7221.0,13879.0,1498.0,52.0,3.0,22203.0,45.0,378.0,372.0,2.0,1079.4
82.0,14.0,2097.0,48532.0,8420.0,1.0,9.0,40405.0,2.0,191.0,463.0,42.0,936.2
221.0,13.0,2799.0,43473.0,1662.0,77.0,7.0,39760.0,16.0,187.0,8.0,22.0,1113.7
52.0,42.0,973.0,5826.0,37598.0,4.0,9.0,36495.0,11.0,189.0,202.0,41.0,1101.3
161.0,25.0,7640.0,20843.0,29351.0,160.0,8.0,5326.0,7.0,328.0,239.0,18.0,1252.8
10.0,9.0,225.0,10776.0,49222.0,100.0,10.0,15518.0,28.0,87.0,244.0,20.0,1177.3
348.0,8.0,6534.0,39249.0,33933.0,29.0,2.0,19314.0,6.0,375.0,98.0,19.0,1134.4
128.0,30.0,171.0,11671.0,11139.0,191.0,2.0,18166.0,31.0,313.0,433.0,40.0,1107.8
120.0,46.0,872.0,5253.0,31201.0,194.0,10.0,2232.0,48.0,435.0,37.0,18.0,1198.3
276.0,3.0,1030.0,31249.0,41160.0,69.0,9.0,355.0,12.0,12.0,287.0,37.0,1148.4
94.0,24.0,7521.0,26220.0,7288.0,111.0,10.0,6707.0,8.0,58.0,277.0,32.0,1249.7
280.0,8.0,2011.0,38973.0,1394.0,101.0,9.0,43036.0,12.0,163.0,65.0,38.0,1072.3
148.0,39.0,2680.0,7796.0,30767.0,108.0,8.0,10190.0,43.0,461.0,165.0,49.0,1088.4
373.0,15.0,2120.0,11778.0,29081.0,199.0,1.0,33049.0,12.0,459.0,428.0,3.0,1091.3
118.0,35.0,7612.0,9142.0,12651.0,6.0,3.0,30651.0,48.0,442.0,202.0,17.0,1068.1
129.0,10.0,3179.0,11324.0,49599.0,118.0,2.0,34984.0,9.0,469.0,349.0,27.0,1079.3
380.0,2.0,1045.0,43757.0,27111.0,53.0,1.0,29760.0,8.0,334.0,437.0,35.0,1066.4
388.0,26.0,3057.0,2308.0,19211.0,28.0,4.0,32523.0,35.0,441.0,282.0,39.0,1183.6
483.0,43.0,7436.0,5363.0,40198.0,81.0,10.0,3596.0,50.0,234.0,59.0,40.0,1125.7
278.0,34.0,2625.0,31082.0,23536.0,144.0,2.0,22436.0,19.0,386.0,118.0,40.0,1155.8
60.0,28.0,7534.0,5999.0,29838.0,26.0,5.0,27937.0,33.0,53.0,64.0,2.0,1102.8
384.0,21.0,2890.0,25211.0,25031.0,42.0,5.0,14335.0,16.0,277.0,8.0,16.0,1132.0
65.0,33.0,7512.0,36364.0,43697.0,176.0,3.0,17796.0,31.0,442.0,218.0,10.0,1094.0
301.0,24.0,3196.0,47589.0,8606.0,120.0,9.0,45763.0,7.0,349.0,263.0,2.0,1259.9
10.0,20.0,6945.0,43886.0,38171.0,45.0,1.0,6630.0,13.0,111.0,85.0,21.0,1202.4
226.0,37.0,446.0,33585.0,23689.0,67.0,8.0,802.0,22.0,248.0,462.0,44.0,1124.7
435.0,15.0,5593.0,33194.0,20404.0,126.0,2.0,3389.0,41.0,491.0,189.0,39.0,1084.8
310.0,8.0,485.0,13901.0,22149.0,171.0,6.0,30089.0,3.0,230.0,160.0,46.0,1128.7
11.0,48.0,6069.0,47651.0,523.0,90.0,8.0,41119.0,16.0,124.0,30.0,34.0,1170.8
399.0,10.0,3072.0,4884.0,8646.0,104.0,4.0,29119.0,7.0,382.0,299.0,44.0,1177.2
255.0,39.0,4085.0,19478.0,5554.0,70.0,5.0,8272.0,30.0,255.0,28.0,42.0,1171.1
298.0,15.0,4954.0,14397.0,18653.0,175.0,8.0,8922.0,40.0,3.0,496.0,22.0,1165.5
132.0,20.0,31.0,28524.0,43854.0,106.0,9.0,38514.0,21.0,483.0,268.0,38.0,1275.8
7.0,26.0,7721.0,45901.0,29375.0,132.0,4.0,9735.0,16.0,285.0,406.0,30.0,1150.4
196.0,17.0,5153.0,33794.0,14903.0,96.0,2.0,1680.0,39.0,379.0,153.0,6.0,1127.9
65.0,26.0,5098.0,41280.0,35630.0,15.0,10.0,3673.0,15.0,317.0,364.0,30.0,1113.3
226.0,46.0,466.0,894.0,42948.0,26.0,10.0,35706.0,4.0,53.0,80.0,27.0,1132.6
397.0,36.0,6453.0,43546.0,7705.0,108.0,6.0,6945.0,34.0,210.0,346.0,22.0,1089.0
394.0,49.0,1281.0,49782.0,6367.0,171.0,7.0,29.0,40.0,408.0,285.0,41.0,1095.8
147.0,25.0,3711.0,34205.0,14933.0,79.0,9.0,13631.0,4.0,460.0,283.0,5.0,1148.4
61.0,19.0,6064.0,34165.0,19469.0,144.0,1.0,15910.0,26.0,371.0,431.0,49.0,1109.5
407.0,39.0,1821.0,29494.0,1426.0,79.0,4.0,14082.0,39.0,451.0,455.0,20.0,1165.5
471.0,24.0,6409.0,4676.0,9574.0,91.0,7.0,41159.0,17.0,467.0,281.0,4.0,1077.5
420.0,3.0,7026.0,33439.0,34203.0,62.0,6.0,38375.0,27.0,260.0,342.0,19.0,1239.0
9.0,50.0,7495.0,49192.0,7494.0,77.0,7.0,42791.0,4.0,493.0,224.0,29.0,1243.2
346.0,29.0,669.0,1387.0,36876.0,45.0,10.0,27120.0,43.0,433.0,6.0,35.0,1057.8
316.0,18.0,6526.0,6707.0,29974.0,184.0,7.0,1367.0,9.0,74.0,72.0,46.0,1140.6
395.0,25.0,4226.0,16945.0,15867.0,111.0,5.0,1258.0,38.0,75.0,380.0,35.0,1103.0
43.0,33.0,1398.0,26174.0,40930.0,51.0,6.0,47045.0,12.0,451.0,208.0,17.0,1153.4
22.0,45.0,1514.0,49079.0,44445.0,140.0,5.0,27326.0,6.0,432.0,304.0,12.0,1092.9
20.0,43.0,1951.0,47783.0,20717.0,154.0,7.0,35924.0,24.0,299.0,22.0,1.0,1199.2
243.0,43.0,6466.0,38446.0,2441.0,25.0,3.0,15297.0,15.0,446.0,307.0,43.0,1089.3
217.0,14.0,656.0,4993.0,21365.0,59.0,8.0,15270.0,26.0,186.0,14.0,32.0,1146.5
126.0,19.0,37.0,21673.0,11214.0,80.0,8.0,25376.0,19.0,196.0,466.0,44.0,1086.5
105.0,37.0,4628.0,25527.0,41604.0,50.0,5.0,47916.0,31.0,375.0,325.0,2.0,1038.5
402.0,12.0,5381.0,49552.0,24725.0,102.0,5.0,3555.0,5.0,458.0,53.0,33.0,1197.0
63.0,10.0,7934.0,3436.0,2862.0,164.0,8.0,35932.0,1.0,124.0,289.0,34.0,1100.2
237.0,7.0,296.0,5177.0,17731.0,167.0,5.0,6714.0,38.0,291.0,426.0,7.0,1170.3
165.0,21.0,2719.0,29574.0,29928.0,12.0,6.0,5858.0,34.0,117.0,237.0,5.0,1157.7
386.0,14.0,2610.0,3734.0,13903.0,149.0,6.0,33452.0,16.0,327.0,374.0,7.0,1183.7
411.0,47.0,2735.0,17367.0,13371.0,131.0,1.0,21421.0,26.0,322.0,349.0,11.0,1016.2
349.0,8.0,884.0,22797.0,13175.0,11.0,9.0,33370.0,5.0,45.0,168.0,12.0,1042.3
32.0,22.0,4156.0,35097.0,43088.0,82.0,9.0,432.0,10.0,500.0,376.0,9.0,1190.5
178.0,50.0,1297.0,41727.0,8258.0,73.0,8.0,17019.0,18.0,235.0,146.0,16.0,1177.7
292.0,16.0,6666.0,40186.0,42949.0,129.0,1.0,25834.0,37.0,353.0,276.0,28.0,1125.2
464.0,11.0,6118.0,34873.0,36562.0,52.0,4.0,12790.0,27.0,207.0,32.0,21.0,1086.2
1.0,42.0,4367.0,39991.0,16460.0,143.0,10.0,27156.0,46.0,283.0,14.0,1.0,1235.8
480.0,9.0,4915.0,45545.0,46545.0,199.0,7.0,22338.0,4.0,12.0,487.0,21.0,1160.9
211.0,47.0,5769.0,44921.0,10841.0,148.0,5.0,38066.0,11.0,373.0,97.0,25.0,1110.4
192.0,39.0,5050.0,18070.0,32554.0,102.0,1.0,27231.0,34.0,163.0,499.0,1.0,1160.6
98.0,13.0,1970.0,36419.0,28768.0,125.0,1.0,4441.0,26.0,491.0,40.0,11.0,1209.2
457.0,34.0,5653.0,25833.0,27549.0,40.0,3.0,34813.0,42.0,176.0,162.0,6.0,1042.5
55.0,37.0,1672.0,40262.0,13291.0,80.0,2.0,7748.0,8.0,29.0,158.0,46.0,1151.0
59.0,29.0,2477.0,39987.0,27838.0,70.0,3.0,13270.0,12.0,282.0,165.0,25.0,1150.2
260.0,36.0,3569.0,39446.0,32606.0,85.0,10.0,37975.0,47.0,306.0,193.0,30.0,1135.5
98.0,20.0,7626.0,14857.0,48237.0,169.0,9.0,24381.0,1.0,442.0,176.0,2.0,1214.2
375.0,45.0,4076.0,44877.0,38557.0,121.0,4.0,38612.0,4.0,147.0,45.0,26.0,1200.0
210.0,50.0,6758.0,49485.0,29269.0,114.0,5.0,39813.0,14.0,397.0,241.0,38.0,1200.5
124.0,45.0,6587.0,18481.0,47702.0,149.0,2.0,34673.0,40.0,111.0,16.0,8.0,1134.9
496.0,41.0,6779.0,47502.0,17195.0,52.0,6.0,25543.0,21.0,51.0,10.0,9.0,1037.0
9.0,23.0,597.0,3913.0,11749.0,5.0,2.0,39651.0,4.0,129.0,208.0,31.0,1045.9
432.0,33.0,2494.0,25120.0,6571.0,67.0,5.0,22431.0,38.0,15.0,107.0,23.0,1001.2
471.0,48.0,7332.0,48733.0,44239.0,192.0,10.0,8374.0,22.0,77.0,363.0,12.0,1121.2
487.0,14.0,5591.0,6833.0,33128.0,138.0,5.0,19103.0,16.0,172.0,356.0,3.0,1066.3
193.0,47.0,6290.0,17445.0,11852.0,25.0,1.0,39813.0,44.0,283.0,327.0,12.0,1166.2
222.0,2.0,1625.0,27603.0,29986.0,13.0,9.0,8299.0,47.0,55.0,495.0,12.0,1180.6
73.0,34.0,6349.0,45889.0,31840.0,99.0,5.0,39840.0,5.0,298.0,11.0,26.0,1123.1
302.0,47.0,3168.0,25199.0,42289.0,149.0,10.0,39289.0,42.0,188.0,412.0,17.0,1036.6
88.0,42.0,6209.0,40724.0,48557.0,176.0,5.0,34755.0,45.0,2.0,131.0,47.0,1143.5
327.0,35.0,6298.0,21651.0,14308.0,141.0,7.0,39360.0,7.0,122.0,173.0,46.0,1039.9
177.0,8.0,3337.0,34018.0,37048.0,128.0,5.0,30591.0,4.0,224.0,249.0,12.0,1121.0
269.0,27.0,5563.0,35201.0,11025.0,95.0,10.0,20253.0,50.0,179.0,311.0,26.0,1081.3
43.0,31.0,259.0,14663.0,40900.0,103.0,2.0,44386.0,38.0,218.0,162.0,12.0,1188.6
163.0,23.0,2836.0,884.0,17758.0,8.0,4.0,23600.0,32.0,365.0,342.0,3.0,1104.2
294.0,33.0,774.0,19194.0,18516.0,189.0,10.0,44781.0,25.0,45.0,313.0,23.0,1154.7
64.0,2.0,5637.0,27704.0,6597.0,9.0,9.0,19119.0,6.0,374.0,286.0,4.0,1059.5
233.0,11.0,6883.0,4663.0,43716.0,71.0,5.0,43087.0,2.0,411.0,229.0,4.0,1189.9
360.0,16.0,5627.0,18960.0,12206.0,18.0,10.0,1811.0,24.0,209.0,57.0,20.0,1197.6
302.0,37.0,2303.0,10786.0,48893.0,57.0,1.0,18562.0,44.0,79.0,443.0,34.0,1005.2
391.0,20.0,5928.0,30857.0,32809.0,80.0,3.0,46079.0,47.0,278.0,47.0,36.0,1122.2
445.0,29.0,364.0,8256.0,12600.0,17.0,10.0,31043.0,37.0,19.0,268.0,36.0,1101.8
361.0,25.0,807.0,26355.0,49231.0,70.0,2.0,40600.0,40.0,297.0,31.0,4.0,1083.3
493.0,40.0,3879.0,15258.0,14825.0,147.0,2.0,9891.0,22.0,54.0,99.0,34.0,1070.4
448.0,41.0,823.0,38465.0,262.0,88.0,7.0,35818.0,8.0,447.0,324.0,49.0,1113.7
272.0,18.0,6001.0,28721.0,44691.0,56.0,9.0,13124.0,4.0,478.0,34.0,14.0,1180.4
44.0,35.0,1770.0,23433.0,22383.0,164.0,5.0,16329.0,19.0,486.0,338.0,15.0,1177.2
